the employee informs the customer of the time at which they can pick up their order,Relevant
the cooks prepare the order in the kitchen: cooking pasta   topping pizzas  ,Relevant
Giorgi’s kitchen contain all the necessary equipment for the preparation ,Irrelevant
When the time comes   the customer goes to the counter and notifies his presence,Relevant
An employee then prepares his bill,Relevant
the customer pays either by cash or by card,Relevant
once the payment is made   the customer takes receipt of his order,Relevant
the customer then leaves the establishment and goes home with his order,Relevant
The Forestia animal park is located in the municipality of Theux in Belgium.,Irrelevant
The process starts when a customer arrives at the car park and gets into the queue. ,Relevant
As soon as one of the three reception counters is free   the customer goes to one of them. ,Relevant
The receptionist asks the customer whether he wants a ticket only for the animal park or for both the animal park and the adventure park. ,Relevant
The customer must also specify how many tickets he would like. ,Relevant
The receptionist enters the customer's data into the computer.,Relevant
The customer pays for the tickets in cash or by card.,Relevant
 The receptionist prints out the tickets   distributes a map of the park and answers the customer's questions.,Relevant
